"","X1","unitid","year","fips","opeid","inst_name_fsa","loan_type","loan_recipients_unitid","num_loans_disbursed_unitid","num_loans_originated_unitid","value_loans_originated_unitid","value_loan_disbursements_unitid","loan_recipients_opeid","num_loans_disbursed_opeid","num_loans_originated_opeid","value_loans_originated_opeid","value_loan_disbursements_opeid","allocation_flag","combined_flag","other_assoc_opeids","hbcu"
"699",16526,139995,2017,"Georgia","01077100","GUPTON-JONES COLLEGE OF FUNERAL SERVICE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"700",16527,139995,2017,"Georgia","01077100","GUPTON-JONES COLLEGE OF FUNERAL SERVICE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"701",16528,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"702",16529,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",680,1772,793,3297548,3297548,680,1772,793,3297548,3297548,"No","No",NA,"No"
"703",16530,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Direct Loan Parent PLUS",26,58,28,191515,191515,26,58,28,191515,191515,"No","No",NA,"No"
"704",16531,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"705",16532,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"706",16533,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"707",16534,140003,2017,"Georgia","02583000","GWINNETT COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"708",16535,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"709",16536,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",2266,6937,3553,9192859,9192859,2266,6937,3553,9192859,9192859,"No","No",NA,"No"
"710",16537,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"711",16538,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"712",16539,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"713",16540,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"714",16541,140012,2017,"Georgia","02288400","GWINNETT TECHNICAL COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"715",16542,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"716",16543,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Unsubsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"717",16544,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"718",16545,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"719",16546,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"720",16547,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"721",16548,140146,2017,"Georgia","00156800","INTERDENOMINATIONAL THEOLOGICAL CENTER","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"722",16549,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"723",16550,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",700,1393,776,2434712,2434712,700,1393,776,2434712,2434712,"No","No",NA,"No"
"724",16551,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Direct Loan Parent PLUS",131,255,155,1581068,1581068,131,255,155,1581068,1581068,"No","No",NA,"No"
"725",16552,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"726",16553,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"727",16554,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"728",16555,140234,2017,"Georgia","00157800","LAGRANGE COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"729",16556,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"730",16557,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",546,1396,678,2027292,2027292,546,1396,678,2027292,2027292,"No","No",NA,"No"
"731",16558,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Direct Loan Parent PLUS",62,164,78,1082780,1082780,62,164,78,1082780,1082780,"No","No",NA,"No"
"732",16559,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"733",16560,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"734",16561,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"735",16562,140252,2017,"Georgia","02074800","LIFE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"736",16563,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"737",16564,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",2810,5538,3069,12516708,12516708,2810,5538,3069,12516708,12516708,"No","No",NA,"No"
"738",16565,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Direct Loan Parent PLUS",377,745,427,5201076,5201076,377,745,427,5201076,5201076,"No","No",NA,"No"
"739",16566,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"740",16567,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"741",16568,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"742",16569,140447,2017,"Georgia","00158000","MERCER UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"743",16570,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"744",16571,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",1412,3007,1586,4536922,4536922,1412,3007,1586,4536922,4536922,"No","No",NA,"Yes"
"745",16572,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Direct Loan Parent PLUS",937,1990,1025,27329614,27329614,937,1990,1025,27329614,27329614,"No","No",NA,"Yes"
"746",16573,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"747",16574,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"748",16575,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"749",16576,140553,2017,"Georgia","00158200","MOREHOUSE COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"750",16577,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"751",16578,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Unsubsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"752",16579,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"753",16580,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"754",16581,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"755",16582,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"756",16583,140562,2017,"Georgia","02482100","MOREHOUSE SCHOOL OF MEDICINE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"757",16584,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"758",16585,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",641,1277,675,2426683,2426683,641,1277,675,2426683,2426683,"No","No",NA,"No"
"759",16586,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Direct Loan Parent PLUS",149,302,156,2649785,2649785,149,302,156,2649785,2649785,"No","No",NA,"No"
"760",16587,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"761",16588,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"762",16589,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"763",16590,140696,2017,"Georgia","00158600","OGLETHORPE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"764",16591,140720,2017,"Georgia","00158700","PAINE COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"765",16592,140720,2017,"Georgia","00158700","PAINE COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",290,780,418,1080521,1080521,290,780,418,1080521,1080521,"No","No",NA,"Yes"
"766",16593,140720,2017,"Georgia","00158700","PAINE COLLEGE","Direct Loan Parent PLUS",71,132,73,515594,515594,71,132,73,515594,515594,"No","No",NA,"Yes"
"767",16594,140720,2017,"Georgia","00158700","PAINE COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"768",16595,140720,2017,"Georgia","00158700","PAINE COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"769",16596,140720,2017,"Georgia","00158700","PAINE COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"770",16597,140720,2017,"Georgia","00158700","PAINE COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"771",16598,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"772",16599,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",937,1676,940,3860093,3860093,937,1676,940,3860093,3860093,"No","No",NA,"No"
"773",16600,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Direct Loan Parent PLUS",180,357,184,2083391,2083391,180,357,184,2083391,2083391,"No","No",NA,"No"
"774",16601,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"775",16602,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"776",16603,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"777",16604,140818,2017,"Georgia","00158800","PIEDMONT COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"778",16605,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"779",16606,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",934,2012,1092,3831049,3831049,934,2012,1092,3831049,3831049,"No","No",NA,"No"
"780",16607,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Direct Loan Parent PLUS",215,393,218,2685567,2685567,215,393,218,2685567,2685567,"No","No",NA,"No"
"781",16608,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"782",16609,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"783",16610,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"784",16611,140872,2017,"Georgia","00158900","REINHARDT UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"785",16612,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"786",16613,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Unsubsidized Direct Loan&ndash,Undergraduate",4631,12986,5582,14989071,14989071,4631,12986,5582,14989071,14989071,"No","No",NA,"No"
"787",16614,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Direct Loan Parent PLUS",2373,6971,2953,75281328,75281328,2373,6971,2953,75281330,75281330,"No","No",NA,"No"
"788",16615,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"789",16616,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"790",16617,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"791",16618,140951,2017,"Georgia","02141500","SAVANNAH COLLEGE OF ART AND DESIGN","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"792",16619,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"793",16620,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3306,7954,4200,12517961,12517961,3306,7954,4200,12517961,12517961,"No","No",NA,"Yes"
"794",16621,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Direct Loan Parent PLUS",961,2143,1120,8655715,8655715,961,2143,1120,8655715,8655715,"No","No",NA,"Yes"
"795",16622,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"796",16623,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"797",16624,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"798",16625,140960,2017,"Georgia","00159000","SAVANNAH STATE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"799",16626,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"800",16627,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",873,1932,1054,3971658,3971658,873,1932,1054,3971658,3971658,"No","No",NA,"No"
"801",16628,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Direct Loan Parent PLUS",227,431,245,2335268,2335268,227,431,245,2335268,2335268,"No","No",NA,"No"
"802",16629,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"803",16630,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"804",16631,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"805",16632,140988,2017,"Georgia","00159100","SHORTER UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"806",16633,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"807",16634,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Unsubsidized Direct Loan&ndash,Undergraduate",178,595,239,1065177,1065177,178,595,239,1065177,1065177,"No","No",NA,"No"
"808",16635,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Direct Loan Parent PLUS",22,70,25,410862,410862,22,70,25,410862,410862,"No","No",NA,"No"
"809",16636,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"810",16637,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"811",16638,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"812",16639,141015,2017,"Georgia","02285500","CREATIVE CIRCUS","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"813",16640,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"814",16641,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",1210,2491,1307,3730875,3730875,1210,2491,1307,3730875,3730875,"No","No",NA,"Yes"
"815",16642,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Direct Loan Parent PLUS",1000,2048,1052,34222736,34222736,1000,2048,1052,34222735,34222735,"No","No",NA,"Yes"
"816",16643,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"817",16644,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"818",16645,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"819",16646,141060,2017,"Georgia","00159400","SPELMAN COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes"
"820",16647,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"821",16648,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",495,863,510,2251926,2251926,495,863,510,2251926,2251926,"No","No",NA,"No"
"822",16649,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Direct Loan Parent PLUS",36,62,36,326239,326239,36,62,36,326239,326239,"No","No",NA,"No"
"823",16650,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"824",16651,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"825",16652,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"826",16653,141167,2017,"Georgia","00155500","THOMAS UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"827",16654,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"828",16655,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",543,1012,579,1669891,1669891,543,1012,579,1669891,1669891,"No","No",NA,"No"
"829",16656,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Direct Loan Parent PLUS",125,215,127,1178000,1178000,125,215,127,1178000,1178000,"No","No",NA,"No"
"830",16657,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"831",16658,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"832",16659,141185,2017,"Georgia","00159600","TOCCOA FALLS COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
